time,distance,position,state,act_mode,SOC,action
0.05,0,0,0,0,0.94,-1
0.1,0,0,0,0,0.94,-1
0.15,0,0,0,0,0.94,-1
0.2,0,0,0,0,0.94,-1
0.25,0,0,0,0,0.94,-1
0.3,0,0,0,0,0.94,-1
0.35,0,0,0,0,0.94,-1
0.4,0,0,0,0,0.94,-1
0.45,0,0,0,0,0.94,-1
0.5,0,0,0,0,0.94,-1
0.55,0,0,0,0,0.94,-1
0.6,0,0,0,0,0.94,-1
0.65,5.0,1,0,0,0.8965,-1
0.7,10.0,1,0,0,0.8965,-1
0.75,15.0,1,0,0,0.8965,-1
0.8,20.0,2,0,0,0.8965,-1
0.85,25.0,3,0,0,0.7899999999999999,-1
0.9,30.0,3,0,0,0.7899999999999999,-1
0.95,35.0,3,0,0,0.7899999999999999,-1
1.0,40.0,3,0,0,0.7899999999999999,-1
1.05,45.0,3,0,0,0.7899999999999999,-1
1.1,50.0,3,0,0,0.7899999999999999,-1
1.15,55.0,3,0,0,0.7899999999999999,-1
1.2,60.0,3,0,0,0.7899999999999999,-1
1.25,65.0,4,0,0,0.7899999999999999,-1
1.3,70.0,5,0,0,0.711,-1
1.35,75.0,5,0,0,0.711,-1
1.4,80.0,5,0,0,0.711,-1
1.45,85.0,5,0,0,0.711,-1
1.5,90.0,5,0,0,0.711,-1
1.55,95.0,5,0,0,0.711,-1
1.6,100.0,6,0,0,0.711,-1
1.65,105.0,7,0,0,0.61575,-1
1.7,110.0,7,0,0,0.61575,-1
1.75,115.0,7,0,0,0.61575,-1
1.8,120.0,7,0,0,0.61575,-1
1.85,125.0,7,0,0,0.61575,-1
1.9,130.0,7,0,0,0.61575,-1
1.95,135.0,7,0,0,0.61575,-1
2.0,140.0,8,0,0,0.61575,-1
2.05,145.0,9,0,0,0.49750000000000005,-1
2.1,150.0,9,0,0,0.49750000000000005,-1
2.15,155.0,9,0,0,0.49750000000000005,-1
2.2,160.0,9,0,0,0.49750000000000005,-1
2.25,165.0,9,0,0,0.49750000000000005,-1
2.3,170.0,9,0,0,0.49750000000000005,-1
2.35,175.0,9,0,0,0.49750000000000005,-1
2.4,180.0,9,0,0,0.49750000000000005,-1
2.45,185.0,9,0,0,0.49750000000000005,-1
2.5,190.0,10,0,0,0.49750000000000005,-1
2.55,195.0,11,0,0,0.36800000000000005,-1
2.6,200.0,11,0,0,0.36800000000000005,-1
2.65,205.0,11,0,0,0.36800000000000005,-1
2.7,210.0,11,0,0,0.36800000000000005,-1
2.75,215.0,11,0,0,0.36800000000000005,-1
2.8,220.0,11,0,0,0.36800000000000005,-1
2.85,225.0,11,0,0,0.36800000000000005,-1
2.9,230.0,11,0,0,0.36800000000000005,-1
2.95,235.0,11,0,0,0.36800000000000005,-1
3.0,240.0,11,0,0,0.36800000000000005,-1
