time,distance,position,state,cact_mode,SOC,action
0.01,0,P0,0,0,0.5,-1
0.02,0,P0,0,0,0.5,-1
0.03,0,P0,0,0,0.5,-1
0.04,0,P0,0,0,0.5,-1
0.05,0,P0,0,0,0.5,-1
0.06,0,P0,0,0,0.5,-1
0.07,0,P0,0,0,0.5,-1
0.08,0,P0,0,0,0.5,-1
0.09,0,P0,0,0,0.5,-1
0.1,0,P0,0,0,0.5,-1
0.11,0,P0,0,0,0.5,-1
0.12,0,P0,0,0,0.5,-1
0.13,0,P0,0,0,0.5,-1
0.14,0,P0,0,0,0.5,-1
0.15,0,P0,0,0,0.5,-1
0.16,0,P0,0,0,0.5,-1
0.17,0,P0,0,0,0.5,-1
0.18,0,P0,0,0,0.5,-1
0.19,0,P0,0,0,0.5,-1
0.2,0,P0,0,0,0.5,-1
0.21,0,P0,0,0,0.5,-1
0.22,0,P0,0,0,0.5,-1
0.23,0,P0,0,0,0.5,-1
0.24,0,P0,0,0,0.5,-1
0.25,0,P0,0,0,0.5,-1
0.26,0,P0,0,0,0.5,-1
0.27,0,P0,0,0,0.5,-1
0.28,0,P0,0,0,0.5,-1
0.29,0,P0,0,0,0.5,-1
0.3,0,P0,0,0,0.5,-1
0.31,0,P0,0,0,0.5,-1
0.32,0,P0,0,0,0.5,-1
0.33,0,P0,0,0,0.5,-1
0.34,0,P0,0,0,0.5,-1
0.35,0,P0,0,0,0.5,-1
0.36,0,P0,0,0,0.5,-1
0.37,0,P0,0,0,0.5,-1
0.38,0,P0,0,0,0.5,-1
0.39,0,P0,0,0,0.5,-1
0.4,0,P0,0,0,0.5,-1
0.41,0,P0,0,0,0.5,-1
0.42,0,P0,0,0,0.5,-1
0.43,0,P0,0,0,0.5,-1
0.44,0,P0,0,0,0.5,-1
0.45,0,P0,0,0,0.5,-1
0.46,0,P0,0,0,0.5,-1
0.47,0,P0,0,0,0.5,-1
0.48,0,P0,0,0,0.5,-1
0.49,0,P0,0,0,0.5,-1
0.5,0,P0,0,0,0.5,-1
0.51,0,P0,0,0,0.5,-1
0.52,0,P0,0,0,0.5,-1
0.53,0,P0,0,0,0.5,-1
0.54,0,P0,0,0,0.5,-1
0.55,0,P0,0,0,0.5,-1
0.56,0,P0,0,0,0.5,-1
0.57,0,P0,0,0,0.5,-1
0.58,0,P0,0,0,0.5,-1
0.59,0,P0,0,0,0.5,-1
0.6,0,P0,0,0,0.5,-1
0.61,0,P0,0,0,0.5,-1
0.62,0,P0,0,0,0.5,-1
0.63,0,P0,0,0,0.5,-1
0.64,0,P0,0,0,0.5,-1
0.65,0,P0,0,0,0.5,-1
0.66,0,P0,0,0,0.5,-1
0.67,0,P0,0,0,0.5,-1
0.68,0,P0,0,0,0.5,-1
0.69,0,P0,0,0,0.5,-1
0.7,0,P0,0,0,0.5,-1
0.71,0,P0,0,0,0.5,-1
0.72,0,P0,0,0,0.5,-1
0.73,1.0,0-6,0,0,0.445,-1
0.74,2.0,0-6,0,0,0.445,-1
0.75,3.0,0-6,0,0,0.445,-1
0.76,4.0,0-6,0,0,0.445,-1
0.77,5.0,0-6,0,0,0.445,-1
0.78,6.0,0-6,0,0,0.445,-1
0.79,7.0,0-6,0,0,0.445,-1
0.8,8.0,0-6,0,0,0.445,-1
0.81,9.0,0-6,0,0,0.445,-1
0.82,10.0,0-6,0,0,0.445,-1
0.83,11.0,0-6,0,0,0.445,-1
0.84,12.0,0-6,0,0,0.445,-1
0.85,13.0,0-6,0,0,0.445,-1
0.86,14.0,0-6,0,0,0.445,-1
0.87,15.0,0-6,0,0,0.445,-1
0.88,16.0,0-6,0,0,0.445,-1
0.89,17.0,0-6,0,0,0.445,-1
0.9,18.0,0-6,0,0,0.445,-1
0.91,19.0,0-6,0,0,0.445,-1
0.92,20.0,0-6,0,0,0.445,-1
0.93,21.0,0-6,0,0,0.445,-1
0.94,22.0,0-6,0,0,0.445,-1
0.95,23.0,6-7,0,0,0.3275,-1
0.96,24.0,6-7,0,0,0.3275,-1
0.97,25.0,6-7,0,0,0.3275,-1
0.98,26.0,6-7,0,0,0.3275,-1
0.99,27.0,6-7,0,0,0.3275,-1
1.0,28.0,6-7,0,0,0.3275,-1
1.01,29.0,6-7,0,0,0.3275,-1
1.02,30.0,6-7,0,0,0.3275,-1
1.03,31.0,6-7,0,0,0.3275,-1
1.04,32.0,6-7,0,0,0.3275,-1
1.05,33.0,6-7,0,0,0.3275,-1
1.06,34.0,6-7,0,0,0.3275,-1
1.07,35.0,6-7,0,0,0.3275,-1
1.08,36.0,6-7,0,0,0.3275,-1
1.09,37.0,6-7,0,0,0.3275,-1
1.1,38.0,6-7,0,0,0.3275,-1
1.11,39.0,6-7,0,0,0.3275,-1
1.12,40.0,6-7,0,0,0.3275,-1
1.13,41.0,6-7,0,0,0.3275,-1
1.14,42.0,6-7,0,0,0.3275,-1
1.15,43.0,6-7,0,0,0.3275,-1
1.16,44.0,6-7,0,0,0.3275,-1
1.17,45.0,6-7,0,0,0.3275,-1
1.18,46.0,6-7,0,0,0.3275,-1
1.19,47.0,6-7,0,0,0.3275,-1
1.2,48.0,6-7,0,0,0.3275,-1
1.21,49.0,6-7,0,0,0.3275,-1
1.22,50.0,6-7,0,0,0.3275,-1
1.23,51.0,6-7,0,0,0.3275,-1
1.24,52.0,6-7,0,0,0.3275,-1
1.25,53.0,6-7,0,0,0.3275,-1
1.26,54.0,6-7,0,0,0.3275,-1
1.27,55.0,6-7,0,0,0.3275,-1
1.28,56.0,6-7,0,0,0.3275,-1
1.29,57.0,6-7,0,0,0.3275,-1
1.3,58.0,6-7,0,0,0.3275,-1
1.31,59.0,6-7,0,0,0.3275,-1
1.32,60.0,6-7,0,0,0.3275,-1
1.33,61.0,6-7,0,0,0.3275,-1
1.34,62.0,6-7,0,0,0.3275,-1
1.35,63.0,6-7,0,0,0.3275,-1
1.36,64.0,6-7,0,0,0.3275,-1
1.37,65.0,6-7,0,0,0.3275,-1
1.38,66.0,6-7,0,0,0.3275,-1
1.39,67.0,6-7,0,0,0.3275,-1
1.4,68.0,6-7,0,0,0.3275,-1
1.41,69.0,6-7,0,0,0.3275,-1
1.42,70.0,7-8,0,0,0.15750000000000003,-1
1.43,71.0,7-8,0,0,0.15750000000000003,-1
1.44,72.0,7-8,0,0,0.15750000000000003,-1
1.45,73.0,7-8,0,0,0.15750000000000003,-1
1.46,74.0,7-8,0,0,0.15750000000000003,-1
1.47,75.0,7-8,0,0,0.15750000000000003,-1
1.48,76.0,7-8,0,0,0.15750000000000003,-1
1.49,77.0,7-8,0,0,0.15750000000000003,-1
1.5,78.0,7-8,0,0,0.15750000000000003,-1
1.51,79.0,7-8,0,0,0.15750000000000003,-1
1.52,80.0,7-8,0,0,0.15750000000000003,-1
1.53,81.0,7-8,0,0,0.15750000000000003,-1
1.54,82.0,7-8,0,0,0.15750000000000003,-1
1.55,83.0,7-8,0,0,0.15750000000000003,-1
1.56,84.0,7-8,0,0,0.15750000000000003,-1
1.57,85.0,7-8,0,0,0.15750000000000003,-1
1.58,86.0,7-8,0,0,0.15750000000000003,-1
1.59,87.0,7-8,0,0,0.15750000000000003,-1
1.6,88.0,7-8,0,0,0.15750000000000003,-1
1.61,89.0,7-8,0,0,0.15750000000000003,-1
1.62,90.0,7-8,0,0,0.15750000000000003,-1
1.63,91.0,7-8,0,0,0.15750000000000003,-1
1.64,92.0,7-8,0,0,0.15750000000000003,-1
1.65,93.0,7-8,0,0,0.15750000000000003,-1
1.66,94.0,7-8,0,0,0.15750000000000003,-1
1.67,95.0,7-8,0,0,0.15750000000000003,-1
1.68,96.0,7-8,0,0,0.15750000000000003,-1
1.69,97.0,7-8,0,0,0.15750000000000003,-1
1.7,98.0,7-8,0,0,0.15750000000000003,-1
1.71,99.0,7-8,0,0,0.15750000000000003,-1
1.72,100.0,7-8,0,0,0.15750000000000003,-1
1.73,101.0,7-8,0,0,0.15750000000000003,-1
1.74,102.0,7-8,0,0,0.15750000000000003,-1
1.75,103.0,7-8,0,0,0.15750000000000003,-1
1.76,104.0,7-8,0,0,0.15750000000000003,-1
1.77,105.0,7-8,0,0,0.15750000000000003,-1
1.78,106.0,7-8,0,0,0.15750000000000003,-1
1.79,107.0,7-8,0,0,0.15750000000000003,-1
1.8,108.0,7-8,0,0,0.15750000000000003,-1
1.81,109.0,7-8,0,0,0.15750000000000003,-1
1.82,110.0,7-8,0,0,0.15750000000000003,-1
1.83,111.0,7-8,0,0,0.15750000000000003,-1
1.84,112.0,7-8,0,0,0.15750000000000003,-1
1.85,113.0,7-8,0,0,0.15750000000000003,-1
1.86,114.0,7-8,0,0,0.15750000000000003,-1
1.87,115.0,7-8,0,0,0.15750000000000003,-1
1.88,116.0,7-8,0,0,0.15750000000000003,-1
1.89,117.0,7-8,0,0,0.15750000000000003,-1
1.9,118.0,7-8,0,0,0.15750000000000003,-1
1.91,119.0,7-8,0,0,0.15750000000000003,-1
1.92,120.0,7-8,0,0,0.15750000000000003,-1
1.93,121.0,7-8,0,0,0.15750000000000003,-1
1.94,122.0,7-8,0,0,0.15750000000000003,-1
1.95,123.0,7-8,0,0,0.15750000000000003,-1
1.96,124.0,7-8,0,0,0.15750000000000003,-1
