time,distance,position,state,act_mode,SOC,action
0.05,0,0,0,0,1.0,-1
0.1,0,0,0,0,1.0,-1
0.15,0,0,0,0,1.0,-1
0.2,0,0,0,0,1.0,-1
0.25,0,0,0,0,1.0,-1
0.3,0,0,0,0,1.0,-1
0.35,0,0,0,0,1.0,-1
0.4,0,0,0,0,1.0,-1
0.45,0,0,0,0,1.0,-1
0.5,0,0,0,0,1.0,-1
0.55,0,0,0,0,1.0,-1
0.6,0,0,0,0,1.0,-1
0.65,0,0,0,0,1.0,-1
0.7,0,0,0,0,1.0,-1
0.75,0,0,0,0,1.0,-1
0.8,0,0,0,0,1.0,-1
0.85,0,0,0,0,1.0,-1
0.9,5.0,1,0,0,0.9565,-1
0.95,10.0,1,0,0,0.9565,-1
1.0,15.0,1,0,0,0.9565,-1
1.05,20.0,2,0,0,0.9565,-1
1.1,25.0,3,0,0,0.85,-1
1.15,30.0,3,0,0,0.85,-1
1.2,35.0,3,0,0,0.85,-1
1.25,40.0,3,0,0,0.85,-1
1.3,45.0,3,0,0,0.85,-1
1.35,50.0,3,0,0,0.85,-1
1.4,55.0,3,0,0,0.85,-1
1.45,60.0,3,0,0,0.85,-1
1.5,65.0,4,0,0,0.85,-1
1.55,70.0,5,0,0,0.771,-1
1.6,75.0,5,0,0,0.771,-1
1.65,80.0,5,0,0,0.771,-1
1.7,85.0,5,0,0,0.771,-1
1.75,90.0,5,0,0,0.771,-1
1.8,95.0,5,0,0,0.771,-1
1.85,100.0,6,0,0,0.771,-1
1.9,105.0,7,0,0,0.6757500000000001,-1
1.95,110.0,7,0,0,0.6757500000000001,-1
2.0,115.0,7,0,0,0.6757500000000001,-1
2.05,120.0,7,0,0,0.6757500000000001,-1
2.1,125.0,7,0,0,0.6757500000000001,-1
2.15,130.0,7,0,0,0.6757500000000001,-1
2.2,135.0,7,0,0,0.6757500000000001,-1
2.25,140.0,8,0,0,0.6757500000000001,-1
2.3,145.0,9,0,0,0.5575000000000001,-1
2.35,150.0,9,0,0,0.5575000000000001,-1
2.4,155.0,9,0,0,0.5575000000000001,-1
2.45,160.0,9,0,0,0.5575000000000001,-1
2.5,165.0,9,0,0,0.5575000000000001,-1
2.55,170.0,9,0,0,0.5575000000000001,-1
2.6,175.0,9,0,0,0.5575000000000001,-1
2.65,180.0,9,0,0,0.5575000000000001,-1
2.7,185.0,9,0,0,0.5575000000000001,-1
2.75,190.0,10,0,0,0.5575000000000001,-1
2.8,195.0,11,0,0,0.4280000000000001,-1
2.85,200.0,11,0,0,0.4280000000000001,-1
2.9,205.0,11,0,0,0.4280000000000001,-1
2.95,210.0,11,0,0,0.4280000000000001,-1
3.0,215.0,11,0,0,0.4280000000000001,-1
3.05,220.0,11,0,0,0.4280000000000001,-1
3.1,225.0,11,0,0,0.4280000000000001,-1
3.15,230.0,11,0,0,0.4280000000000001,-1
3.2,235.0,11,0,0,0.4280000000000001,-1
3.25,240.0,11,0,0,0.4280000000000001,-1
3.3,245.0,12,0,0,0.4280000000000001,-1
3.35,250.0,13,0,0,0.3095000000000001,-1
3.4,255.0,13,0,0,0.3095000000000001,-1
3.45,260.0,13,0,0,0.3095000000000001,-1
3.5,265.0,13,0,0,0.3095000000000001,-1
3.55,270.0,13,0,0,0.3095000000000001,-1
3.6,275.0,13,0,0,0.3095000000000001,-1
3.65,280.0,13,0,0,0.3095000000000001,-1
3.7,285.0,13,0,0,0.3095000000000001,-1
3.75,290.0,13,0,0,0.3095000000000001,-1
3.8,295.0,14,0,0,0.3095000000000001,-1
3.85,300.0,15,0,0,0.1740000000000001,-1
3.9,305.0,15,0,0,0.1740000000000001,-1
3.95,310.0,15,0,0,0.1740000000000001,-1
4.0,315.0,15,0,0,0.1740000000000001,-1
4.05,320.0,15,0,0,0.1740000000000001,-1
4.1,325.0,15,0,0,0.1740000000000001,-1
4.15,330.0,15,0,0,0.1740000000000001,-1
4.2,335.0,15,0,0,0.1740000000000001,-1
4.25,340.0,15,0,0,0.1740000000000001,-1
4.3,345.0,15,0,0,0.1740000000000001,-1
4.35,350.0,16,0,0,0.1740000000000001,-1
4.4,350.0,16,1,8,0.15125,5
4.45,350.0,16,1,8,0.15125,5
4.5,350.0,16,1,8,0.15125,5
4.55,350.0,16,1,8,0.15125,5
4.6,350.0,16,1,8,0.15125,5
4.65,350.0,16,2,8,0.15125,5
4.7,350.0,16,2,8,0.15125,5
4.75,350.0,16,2,8,0.15125,5
4.8,350.0,17,0,0,0.15125,-1
4.85,355.0,17,0,0,0.15125,-1
4.9,360.0,17,0,0,0.15125,-1
4.95,365.0,17,0,0,0.15125,-1
5.0,370.0,17,0,0,0.15125,-1
5.05,375.0,17,0,0,0.15125,-1
5.1,380.0,17,0,0,0.15125,-1
5.15,385.0,17,0,0,0.15125,-1
5.2,390.0,18,0,0,0.15125,-1
5.25,390.0,18,1,9,0.2115,5
